System Name,NI ,CR,CO,MO,FE,AL,TI,HF,NB,TA,W,V,ZR,CU,MN,C,Stress (Mpa),Temperature,Lattice Misfit,Amount of Gamma Prime,ln(Effective Diffusivity of Gamma Phase),ln(Time to rupture(H)),LMP_K
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,431.3977091,1023.15,0.001362106,0.395107434,-3.96E+01,7.136667247,23.63840156
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,425.4095984,1023.15,0.001362106,0.395107434,-3.96E+01,7.405975445,23.75808967
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,413.661737,1023.15,0.001362106,0.395107434,-3.96E+01,7.641620119,23.86281676
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,401.9138756,1023.15,0.001362106,0.395107434,-3.96E+01,7.877264792,23.96754386
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,393.0839495,1023.15,0.001362106,0.395107434,-3.96E+01,8.07924594,24.05730994
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,392.8809627,1023.15,0.001362106,0.395107434,-3.96E+01,8.348554138,24.17699805
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,392.7033493,1023.15,0.001362106,0.395107434,-3.96E+01,8.584198812,24.28172515
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,386.7913586,1023.15,0.001362106,0.395107434,-3.96E+01,8.752516435,24.35653021
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,383.7211831,1023.15,0.001362106,0.395107434,-3.96E+01,8.988161109,24.46125731
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,383.568943,1023.15,0.001362106,0.395107434,-3.96E+01,9.190142257,24.55102339
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,377.6569523,1023.15,0.001362106,0.395107434,-3.96E+01,9.358459881,24.62582846
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,371.6942149,1023.15,0.001362106,0.395107434,-3.96E+01,9.594104554,24.73055556
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,530.5567638,1023.15,0.001362106,0.395107434,-3.96E+01,2.221792634,22.50233918
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,524.6701464,1023.15,0.001362106,0.395107434,-3.96E+01,2.356446733,22.56510721
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,518.7835291,1023.15,0.001362106,0.395107434,-3.96E+01,2.491100832,22.62787524
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,512.8969117,1023.15,0.001362106,0.395107434,-3.96E+01,2.625754931,22.69064327
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,509.9028563,1023.15,0.001362106,0.395107434,-3.96E+01,2.76040903,22.75341131
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,504.0416123,1023.15,0.001362106,0.395107434,-3.96E+01,2.861399604,22.80048733
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,498.1549949,1023.15,0.001362106,0.395107434,-3.96E+01,2.996053703,22.86325536
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,495.1863129,1023.15,0.001362106,0.395107434,-3.96E+01,3.097044277,22.91033138
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,489.3250689,1023.15,0.001362106,0.395107434,-3.96E+01,3.198034851,22.95740741
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,486.3056401,1023.15,0.001362106,0.395107434,-3.96E+01,3.366352475,23.03586745
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,480.4190228,1023.15,0.001362106,0.395107434,-3.96E+01,3.501006574,23.09863548
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,477.4249674,1023.15,0.001362106,0.395107434,-3.96E+01,3.635660673,23.16140351
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,468.645788,1023.15,0.001362106,0.395107434,-3.96E+01,3.770314772,23.22417154
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,462.708424,1023.15,0.001362106,0.395107434,-3.96E+01,3.972295921,23.31832359
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,456.7964332,1023.15,0.001362106,0.395107434,-3.96E+01,4.140613544,23.39678363
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,450.9098159,1023.15,0.001362106,0.395107434,-3.96E+01,4.275267643,23.45955166
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,442.0798898,1023.15,0.001362106,0.395107434,-3.96E+01,4.477248792,23.5537037
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,436.091779,1023.15,0.001362106,0.395107434,-3.96E+01,4.74655699,23.67923977
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,427.2872263,1073.15,0.001832643,0.444548729,-3.83E+01,4.914874614,23.75769981
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,418.4573003,1073.15,0.001832643,0.444548729,-3.83E+01,5.116855762,23.85185185
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,412.5453096,1073.15,0.001832643,0.444548729,-3.83E+01,5.285173386,23.93031189
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,400.7720748,1073.15,0.001832643,0.444548729,-3.83E+01,5.554481584,24.05584795
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,397.7526461,1073.15,0.001832643,0.444548729,-3.83E+01,5.722799208,24.13430799
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,391.8914021,1073.15,0.001832643,0.444548729,-3.83E+01,5.823789782,24.18138402
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,385.9794113,1073.15,0.001832643,0.444548729,-3.83E+01,5.992107406,24.25984405
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,377.1241119,1073.15,0.001832643,0.444548729,-3.83E+01,6.227752079,24.36968811
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,368.2941859,1073.15,0.001832643,0.444548729,-3.83E+01,6.429733228,24.46384016
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,362.3821952,1073.15,0.001832643,0.444548729,-3.83E+01,6.598050851,24.54230019
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,353.5522691,1073.15,0.001832643,0.444548729,-3.83E+01,6.800032,24.63645224
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,347.6656517,1073.15,0.001832643,0.444548729,-3.83E+01,6.934686099,24.69922027
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,452.584457,1073.15,0.001832643,0.444548729,-3.83E+01,2.05347501,23.46846979
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,446.6978396,1073.15,0.001832643,0.444548729,-3.83E+01,2.188129109,23.53416179
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,446.5709729,1073.15,0.001832643,0.444548729,-3.83E+01,2.356446733,23.6162768
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,437.7156735,1073.15,0.001832643,0.444548729,-3.83E+01,2.592091406,23.73123782
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,431.8290561,1073.15,0.001832643,0.444548729,-3.83E+01,2.726745505,23.79692982
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,422.9737567,1073.15,0.001832643,0.444548729,-3.83E+01,2.962390178,23.91189084
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,417.0110193,1073.15,0.001832643,0.444548729,-3.83E+01,3.198034851,24.02685185
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,411.0990286,1073.15,0.001832643,0.444548729,-3.83E+01,3.366352475,24.10896686
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,405.1616645,1073.15,0.001832643,0.444548729,-3.83E+01,3.568333624,24.20750487
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,396.3317384,1073.15,0.001832643,0.444548729,-3.83E+01,3.770314772,24.30604288
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,390.3943744,1073.15,0.001832643,0.444548729,-3.83E+01,3.972295921,24.4045809
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,381.4883283,1073.15,0.001832643,0.444548729,-3.83E+01,4.275267643,24.55238791
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,372.6330289,1073.15,0.001832643,0.444548729,-3.83E+01,4.510912317,24.66734893
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,363.7777294,1073.15,0.001832643,0.444548729,-3.83E+01,4.74655699,24.78230994
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,357.7642453,1073.15,0.001832643,0.444548729,-3.83E+01,5.049528713,24.93011696
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,351.8268813,1073.15,0.001832643,0.444548729,-3.83E+01,5.251509861,25.02865497
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,342.9462085,1073.15,0.001832643,0.444548729,-3.83E+01,5.520818059,25.16003899
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,334.0909091,1073.15,0.001832643,0.444548729,-3.83E+01,5.756462732,25.275
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,328.1281717,1123.15,0.001976101,0.48130017,-3.70E+01,5.992107406,25.38996101
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,322.2161809,1123.15,0.001976101,0.48130017,-3.70E+01,6.16042503,25.47207602
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,316.3041902,1123.15,0.001976101,0.48130017,-3.70E+01,6.328742653,25.55419103
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,310.3921995,1123.15,0.001976101,0.48130017,-3.70E+01,6.497060277,25.63630604
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,301.5369001,1123.15,0.001976101,0.48130017,-3.70E+01,6.73270495,25.75126706
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,292.6562273,1123.15,0.001976101,0.48130017,-3.70E+01,7.002013148,25.88265107
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,292.5293606,1123.15,0.001976101,0.48130017,-3.70E+01,7.170330772,25.96476608
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,283.6994345,1123.15,0.001976101,0.48130017,-3.70E+01,7.372311921,26.06330409
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,377.6823256,1123.15,0.001976101,0.48130017,-3.70E+01,1.649512713,24.30721248
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,374.6882703,1123.15,0.001976101,0.48130017,-3.70E+01,1.784166812,24.37582846
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,371.6942149,1123.15,0.001976101,0.48130017,-3.70E+01,1.918820911,24.44444444
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,365.7822242,1123.15,0.001976101,0.48130017,-3.70E+01,2.087138535,24.53021442
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,359.8194867,1123.15,0.001976101,0.48130017,-3.70E+01,2.322783208,24.6502924
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,351.014934,1123.15,0.001976101,0.48130017,-3.70E+01,2.491100832,24.73606238
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,347.9701319,1123.15,0.001976101,0.48130017,-3.70E+01,2.69308198,24.83898635
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,339.1148325,1123.15,0.001976101,0.48130017,-3.70E+01,2.928726653,24.95906433
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,333.1774685,1123.15,0.001976101,0.48130017,-3.70E+01,3.130707802,25.0619883
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,327.214731,1123.15,0.001976101,0.48130017,-3.70E+01,3.366352475,25.18206628
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,321.3027403,1123.15,0.001976101,0.48130017,-3.70E+01,3.534670099,25.26783626
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,315.3653763,1123.15,0.001976101,0.48130017,-3.70E+01,3.736651247,25.37076023
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,309.4026388,1123.15,0.001976101,0.48130017,-3.70E+01,3.972295921,25.49083821
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,300.5727128,1123.15,0.001976101,0.48130017,-3.70E+01,4.174277069,25.59376218
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,297.5279107,1123.15,0.001976101,0.48130017,-3.70E+01,4.376258218,25.69668616
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,291.5905466,1123.15,0.001976101,0.48130017,-3.70E+01,4.578239366,25.79961014
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,282.7098739,1123.15,0.001976101,0.48130017,-3.70E+01,4.847547564,25.93684211
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,273.8292011,1123.15,0.001976101,0.48130017,-3.70E+01,5.116855762,26.07407407
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,267.9172104,1173.15,-0.001680171,0.480699967,-3.48E+01,5.285173386,26.15984405
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,261.954473,1173.15,-0.001680171,0.480699967,-3.48E+01,5.520818059,26.27992203
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,253.0738002,1173.15,-0.001680171,0.480699967,-3.48E+01,5.790126257,26.417154
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,244.1677541,1173.15,-0.001680171,0.480699967,-3.48E+01,6.09309798,26.57153996
Inconel MA 6000,0.6995,0.15,,0.02,,0.045,0.025,,,0.02,0.04,,,,,0.0005,238.23039,1173.15,-0.001680171,0.480699967,-3.48E+01,6.295079129,26.67446394
